codigo,precio,administracion,latitud,longitud,area,banos,habitaciones,porteria,antiguedad,estado,piso,parqueaderos,estrato,descripcion,pagina,fecha,codigo_busqueda,coords_modified,geometry,barrio,localidad,sitp_distancias_menores,sitp_nombres_menores,trasmi_distancias_menores,trasmi_nombres_menores,troncales_trasmi_menores,troncales_sitp_menores,parque_cercano,distancia_parque_m,is_cerca_parque,Componente1,price_score_base_ratio,score_base
10832914,380000000.0,285000,4.719196699999999,-74.1284233,31.572899549769236,0.9705196496803477,1.0761821293247895,-0.22917471770414288,1.072173386546725,,8,0.4252831508226308,1.4063739288119916,"GRAN OPORTUNIDAD APTO EN VENTA CONJUNTO SABANA DE LOS CEREZOS, barrio gran granada, con un área privada de 67 mts, consta de sala / comedor con balcón, cocina integral abierta, zona de ropas, habitación principal con closet, baño y balcón privado,  habitaciones con closet, baño de alcobas, 1 parqueadero cubierto, piso 8 con ascensor // ZONAS COMUNES salón social, salón infantil, BBQ, cancha multiple, 2 parques infantiles, gimnasio, parqueaderos de visitantes, zonas verdes, torres con acceso discapacitados // CERCA a exito de la 80, easy, sector comercial, salida de la 80 hacia siberia PRECIO: $ 380.000.000 NEGOCIABLES",finca_raiz,2024-06-14 19:07:55.410,10832914_finca_raiz,False,POINT (-74.1284233 4.719196699999999),VILLAS DE ALCALA,ENGATIVA,"[0.029846088842130015, 0.060977830905330155, 0.2413957502653601, 0.2646755294708784, 0.27185459030020087]","['KR 116B - CL 74A (451A04)', 'KR 116B - CL 74A (450A04)', 'KR 116B - CL 72F (448A04)', 'KR 116B - CL 72F (449A04)', 'CL 77 - TV 119A (492A05)']","[2.2421613462744663, 2.5850209091833714, 3.0979042306866797, 3.629693526209712, 4.227073695715494]","['Portal 80', 'Quirigua', 'Carrera 90', 'AV. Cali', 'Granja - Kr 77']","['Calle 80', 'Calle 80', 'Calle 80', 'Calle 80', 'Calle 80']","['KR 116B', 'KR 116B', 'KR 116B', 'KR 116B', 'Cl 77']",PARQUE ZONAL VILLAS DE GRANADA,0.76,1,0.19103757153451295,3472992.816256188,83.50146842878121
10781994,228000000.0,0,4.644179800000001,-74.07162389999999,11.780932667824342,0.4852598248401738,0.3587273764415965,-0.22917471770414288,0.23826075256593887,,5,0.0,1.4063739288119916,"!!!NEGOCIABLE!!! Lindo apartaestudio exterior para ESTRENAR, zona de alcoba con closet, zona social, balcón, cocina integral abierta con estufa de 4 puestos a gas, horno eléctrico, extractor, alacena extraible y herrajes modernos, zona de lavandería independiente con instalación para lavadora, calentador a gas, baño con división en vidrio. El edificio inteligente cuenta con ascensor, monta-coches automatizado, bicicleteros, terraza con BBQ, cocineta, baño, lavandería comunal con lavadora-secadora, y solarium 360 grados, ubicado estratégicamente en la zona de Galerías con excelentes vías de acceso como la Cra. 30 y 24, la calle 53 y 57, Av Caracas. DISPONIBILIDAD DE GARAJE CUBIERTO E INDEPENDIENTE. Mayor información 31743433022 y 3143023694.",finca_raiz,2024-06-14 19:07:55.603,10781994_finca_raiz,False,POINT (-74.07162389999999 4.644179800000001),SAN LUIS,TEUSAQUILLO,"[0.00840479036144982, 0.12375422129090115, 0.13721748015690732, 0.17905659240017585, 0.2069525405441806]","['KR 21 - DG 54 (537A00)', 'AC 57 - KR 20 (267A00)', 'TV 24 - DG 53D  (023A00)', 'AC 57 - AK 24 (269A00)', 'TV 24 - CL 58 (022A00)']","[0.6566678685673464, 0.7957223998926022, 0.8844604375034911, 0.9120359326694408, 0.9896560966565605]","['Calle 57', 'Campín - UAN', 'Calle 63', 'Marly', 'Movistar Arena']","['Caracas', 'NQS', 'Caracas', 'Caracas', 'NQS']","['KR  21', 'AC 57', 'TV 24', 'AC  57', 'TV 24']",PARQUE ESCENARIO DEPORTIVO EL CAMPINCITO - CEAD,0.74,1,2.3691885049673704,8275862.068965517,217.5
10821505,485000000.0,630000,4.7269599,-74.0415718,31.572899549769236,0.9705196496803477,0.717454752883193,-0.22917471770414288,1.072173386546725,,1,0.4252831508226308,1.4063739288119916,"Excelente ubicacion, tenemos el mejor apartamento del sector, en ubicacion y en comodidades, una vista excelente con los mejores atardeceres, ascensor directo a su hermoso apartamento, sin salir de la comodidad de su apartamento las zonas comunes cuentan con piscina, sauna, jacuzzi, ginmacio, parque infantil, teatrino espectacular. con capacidad para 60 personas, vigilacia 24 horas, terraza dotada de cancha de micro futbol, estaciones de bbq con auxiliares de cocina,  ven a conocer tu proximo hogar,",finca_raiz,2024-06-14 19:07:55.807,10821505_finca_raiz,False,POINT (-74.0415718 4.7269599),LOS CEDROS,USAQUEN,"[0.03476276690380941, 0.0686421064931203, 0.2104735894599508, 0.2823236855327406, 0.29038312654656956]","['AK 15 - CL 144 (111A01)', 'AK 15 - CL 145 (112A01)', 'AK 15 - CL 146 (156A01)', 'AC 147 - KR 14 (216A01)', 'AC 147 - KR 14 (217A01)']","[0.9905427291600858, 1.013457942544337, 1.198661269270025, 1.2710476675565698, 1.8082508190786089]","['Calle 142', 'Calle 146', 'Mazurén', 'Alcalá', 'Calle 161']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['AK 15', 'AK 15', 'AK 15', 'AC 147', 'AC  147']",PARQUE VECINAL NUEVA URBANIZACIÓN EL CEDRITO,0.98,1,2.4098261784587716,3816254.4169611307,283.0
10495912,2282000000.0,1553600,4.8198205,-74.0484777,0.47123730671297365,1.9410392993606953,1.0761821293247895,-0.22917471770414288,5.479997309016594,,2,1.2758494524678925,2.1095608932179877,"AREA CONSTRUIDA : 
( 266.93 En escrituras + ampliaciones en cocina ( 7.6 mts ) y sala ( 20.8 mts) + 
Terrazas ( 78 mts ) 
ÁREA DEL TERRENO 1.419,54 M2

Se encuentra situada en Bogotá D.C., Cundinamarca, esta hermosa casa es ideal para familias que buscan un lugar para vivir. Cuenta con un grandioso área de terreno de 1419.54 M2 y área construida de 266.93 M2. Está compuesta por 3 alcobas, 4 baños y 6 garajes.

Algunas de las características internas incluyen adosado, balcón, baño auxiliar, baño en habitación principal, barra estilo americano, biblioteca/estudio, calentador, chimenea, citófono / intercomunicador, clósets, cocina integral, comedor auxiliar, depósito, despensa, doble ventana, gas domiciliario, habitación servicio, hall de alcobas, reformado, vista panorámica, zona de lavandería.

Y las características externas son acceso pavimentado, área social, barbacoa / parrilla / quincho, centros comerciales, colegios / universidades, garaje, gimnasio, lago, parqueadero visitantes, portería / recepción, salón comunal, terraza, trans. público cercano, urbanización cerrada, zona campestre, zona residencial, zonas verdes. Estas últimas características hacen que la propiedad sea irresistible.

Una excelente ubicación con una amplia variedad de instalaciones, esta hermosa propiedad se destaca como la elección ideal para tu próximo hogar. Aprovecha esta maravillosa oportunidad.",finca_raiz,2024-06-14 19:07:56.013,10495912_finca_raiz,False,POINT (-74.0484777 4.8198205),CASABLANCA SUBA URBANO,SUBA,"[1.4310875744247478, 1.4388188903374395, 1.5163941379315344, 1.6753772286869995, 1.8291380930153716]","['Auto Norte - CL 242 (336A02)', 'Auto Norte . CL 238 (337A02)', 'Auto Norte - CL 242 (661A01)', 'Auto Norte - AC 235  (178A02)', 'Auto Norte - CL 232 (307A02)']","[5.697208012142501, 6.297636695672529, 7.25488562765625, 8.188641872620062, 8.66310788565744]","['Terminal', 'Calle 187', 'Portal Norte', 'Toberin - Foundever', 'Calle 161']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['Auto Norte', 'Auto Norte', 'Auto Norte', 'Auto Norte', 'Auto Norte']",PARQUE VECINAL URBANIZACIÓN VILANOVA,6.24,1,3.344593613868955,3745928.338762215,307.0
10111900,975000000.0,1007000,4.6725315,-74.04576899999999,97.54612248958554,1.4557794745205215,1.0761821293247895,-0.22917471770414288,5.479997309016594,,2,0.8505663016452616,2.1095608932179877,"APARTAMENTO PARA REMODELAR, super bien ubicado, en piso 2, interior, confortable, espacios amplios, consta de 3 habitaciones la principal con baño, las otras habitaciones comparten baño, + baño social, sala con chimenea, comedor independiente, estudio, star de habitaciones, cocina cerrada, zona de lavandería independiente, cuarto de servicio con baño, terraza interior del 25 Mt2 aproximadamente, 2 parqueaderos independientes.
Edificio con vigilancia las 24 horas, más sistema de monitoreo y alarma, ascensor, parqueadero de visitantes.
Excelentes vías de acceso, transporte publico, supermercados, centros comerciales, zonas verdes.",finca_raiz,2024-06-14 19:07:56.266,10111900_finca_raiz,False,POINT (-74.04576899999999 4.6725315),CHICO NORTE,CHAPINERO,"[0.2826218466244734, 0.2893669659214539, 0.2919151611557386, 0.3121182648722385, 0.3134700139371379]","['AK 7 - CL 92 (BD-037A)', 'AK 11 - CL 92 (044A00)', 'AK 7 - CL 89 (348A00)', 'AK 11 - CL 93 (044B00)', 'AK 11 - CL 90 (221B00)']","[1.5173632375108994, 1.5374499159051882, 1.6842525399638664, 1.832562345876442, 2.015840274842698]","['Virrey', 'Calle 85', 'Héroes - Gel´Hada', 'Calle 100 - Marketmedios', 'Calle 76 - San Felipe']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Caracas']","['AK 7', 'AK 11', 'AK 7', 'AK 11', 'AK 11']",PARQUE VECINAL URBANIZACIÓN LA CABRERA,0.57,1,2.324149686880722,4770992.366412214,262.0
10310596,1350000000.0,1350000,4.66115,-74.053419,87.17890174190012,2.4262991242008694,1.0761821293247895,-0.22917471770414288,3.931652286284491,,1,0.8505663016452616,2.1095608932179877,"PADS tiene el gusto de presentarte este espectacular apartamento clásico en el exclusivo sector de El Nogal. Desde allí podrás caminar a exclusivos restaurantes, cafés y centros comerciales como el centro comercial Andino y el Retiro, además de distintas zonas gastronómicas emblemas de la ciudad.

Este acogedor apartamento cuenta con tres habitaciones, cinco baños, y opción de una cuarta habitación, la cual también puede ser usada bien tanto como estudio o salón de T,  una amplia sala, comedor. La cocina remodelada es amplia y luminosa donde podrás disfrutar increíbles desayunos en familia.

Sin dudarlo la iluminación natural de este apartamento se destaca gracias a sus grandes ventanales y su ubicación esquinera, el edificio cuenta con circuito cerrado de TV, cercas eléctricas, un parque de uso común, y una bahía sobre la entrada del edificio.

No dudes en contactarnos y así agendar tu visita!",finca_raiz,2024-06-14 19:07:56.481,10310596_finca_raiz,False,POINT (-74.053419 4.66115),EL NOGAL,CHAPINERO,"[0.11488537634888633, 0.14438177944043418, 0.21836554465975194, 0.24878978549599426, 0.25237832712888]","['KR 9 - CL 76 (106A00)', 'KR 9 - CL 79 (107A00)', 'AK 7 - CL 77 (365A00)', 'AK 7 - CL 79 (BD-030A)', 'AK 7 - CL 76 (366A00)']","[0.8938147496282502, 1.0117861385980087, 1.0895634626896846, 1.270664513740278, 1.4200961961882788]","['Calle 76 - San Felipe', 'Calle 72', 'Héroes - Gel´Hada', 'Flores – Areandina', 'Calle 85']","['Caracas', 'Caracas', 'Autonorte', 'Caracas', 'Autonorte']","['KR 9', 'KR 9', 'AK 7', 'AK 7', 'AK 7']",PARQUE VECINAL URBANIZACIÓN LA CABRERA,1.05,1,3.7437857010985236,8059210.52631579,304.0
10643911,345000000.0,262000,4.6451185,-74.0652723,16.493305734954077,0.4852598248401738,0.3587273764415965,-0.22917471770414288,1.072173386546725,,16,0.4252831508226308,1.4063739288119916,"Apartamento en venta barrio Chapinero, edificio diseñado como obra de arte con elementos geométricos. apartamento   iluminado, exterior, buenos acabados, cuenta con sala comedor, cocina abierta, 1 alcoba, 1 baño, zona de lavandería independiente, piso madera laminada, un garaje y deposito. Edificio cuenta con lobby gran altura, 110 bicicleteros, 2 salas de televisión, 2 salas de videojuegos, 4 salas de estudio, zona de lavandería, taller sala de arte, cocina lounge, BBQ, senderos terraza, gimnasio, terraza con vista panorámica 360 grados a la ciudad, ascensor, salon social. trasporte público cercano, cerca de supermercados, universidades, zonas financieras.",finca_raiz,2024-06-14 19:07:56.687,10643911_finca_raiz,False,POINT (-74.0652723 4.6451185),CHAPINERO CENTRAL,CHAPINERO,"[0.06638669778891454, 0.10506212684357777, 0.1052537888417321, 0.1341136070372043, 0.15414788704993376]","['AV. Caracas - CL 57 (700A00)', 'AK 13 - CL 58 (098C00)', 'AK 13 - CL 58 (098B00)', 'AK 13 - CL 57 (098A00)', 'AC 57 - KR 13 (638A00)']","[0.2452857479953078, 0.368123223637437, 0.8570284777805204, 1.1165428462109845, 1.4884110079134394]","['Calle 57', 'Calle 63', 'Marly', 'Flores – Areandina', 'Campín - UAN']","['Caracas', 'Caracas', 'Caracas', 'Caracas', 'NQS']","['AV. Caracas', 'AK 13', 'AK 13', 'AK 13', 'AC 57']",PARQUE ZONAL GUSTAVO URIBE BOTERO,1.57,1,2.572463878770918,6037735.849056603,212.0
10912838,315000000.0,262000,4.7533561,-74.0669343,27.331763789352472,0.9705196496803477,0.717454752883193,-0.22917471770414288,5.479997309016594,,1,0.4252831508226308,1.4063739288119916,"en primer piso elevado de 58 con  terraza,  de 2 habitaciones ,dos baños, cocina y lavandería para remodelar, pisos en madera, un parqueadero cubierto, deposito, cuenta con parque para niños, gimnasio, salón social, senderos para caminar , rodeado de parques, cerca farmatodo, clínica colina, colegios, supermercados cerca, avenida boya, calle 167, fácil transporte.",finca_raiz,2024-06-14 19:07:56.893,10912838_finca_raiz,False,POINT (-74.0669343 4.7533561),CASABLANCA SUBA,SUBA,"[0.16028282398087212, 0.18352950612562768, 0.19610898127615484, 0.2260232174610375, 0.2324491620189974]","['KR 74A - CL 167 (238A02)', 'KR 74A - CL 167 (239A02)', 'KR 74A - CL 169A-91 (244A02)', 'AV. Boyacá - CL 167 (160A02)', 'KR 74A - CL 169B (243A02)']","[2.3201751609925276, 2.320326391488127, 2.4551830425053836, 2.520037147822024, 2.731888239929281]","['Portal Norte', 'Toberin - Foundever', 'Calle 161', '21 Ángeles', 'Calle 187']","['Autonorte', 'Autonorte', 'Autonorte', 'Suba', 'Autonorte']","['KR  74A', 'KR  74A', 'KR  74A', 'AV. Boyacá', 'KR  74A']",PARQUE ZONAL SAN JOSÉ DE BAVARIA,0.43,1,1.4708535237106763,4357798.165137615,218.0
10267873,520000000.0,365000,4.6975009,-74.03478129999999,39.11269645717681,1.9410392993606953,0.717454752883193,-0.22917471770414288,7.147822576978166,,1,0.4252831508226308,2.1095608932179877,"Lindo apartamento exterior, que goza de magnífica iluminación, totalmente remodelado con cocina abierta de lindos acabados tipo americano, zona de sala comedor muy amplia, zona de lavandería independiente, espacio para estudio o estar de alcobas, dos habitaciones, baño social y dos de habitaciones. Se encuentra ubicado en muy buen sector de Santa Bárbara Central, muy cerca de vías principales, de hermosos parques y a pocos minutos de Unicentro y la Clínica Santa Fe. En edificio totalmente seguro con vigilancia 24 horas y CCTV.",finca_raiz,2024-06-14 19:07:57.102,10267873_finca_raiz,False,POINT (-74.03478129999999 4.6975009),SANTA BARBARA CENTRAL,USAQUEN,"[0.12090789162908906, 0.1942910887373735, 0.24465620566470914, 0.24936693271873644, 0.2500896091878353]","['AK 11 - CL 119 (622A01)', 'AK 9 - CL 120 (197A01)', 'AK 9 - CL 117A (055A01)', 'AK 9 - CL 121 (013A01)', 'AK 9 - CL 117A (196A01)']","[2.274710898328711, 2.2968020522606016, 2.423918396090889, 2.7355226349624844, 2.953026010895294]","['Pepe Sierra', 'Calle 127', 'Calle 106', 'Prado', 'Calle 100 - Marketmedios']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['AK 11', 'AK 9', 'AK 9', 'AK 9', 'AK 9']",PARQUE METROPOLITANO EL COUNTRY,0.87,1,0.5448390964770655,3233082.7067669174,133.0
10766693,260000000.0,170000,4.660946099999999,-74.1213235,19.791966881944894,0.9705196496803477,1.0761821293247895,-0.22917471770414288,1.072173386546725,,6,0.0,1.4063739288119916,"CONJUNTO LA MONTAÑA. 42 m2, con vista exterior ubicado en un el piso 11, vista interior, acceso por ascensor y parqueadero comunal. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con parque infantil, salón social, gimnasio y vigilancia privada las 24 horas. Cerca a los Tres Elefantes, El Exito , Multiplaza; cerca a colegio La Felicidad IED; cerca a Aeropuerto El Dorado; Vías de acceso por la Calle 13, Av Cali y Avenida Boyacá, La Esperanza. Rutas de SITP",finca_raiz,2024-06-14 19:07:57.304,10766693_finca_raiz,False,POINT (-74.1213235 4.660946099999999),CAPELLANIA,FONTIBON,"[0.3694683991415146, 0.39161217872142334, 0.400445601896477, 0.40317489648122956, 0.41667516699076]","['KR 75 - CL 23B-62 (355A06)', 'AV. Boyacá - CL 23 (133A06)', 'KR 80ABIS - CL 22D (247A06)', 'AV. Boyacá - CL 23 (133B06)', 'AV. Boyacá - CL 23 (133C06)']","[1.2668457480732154, 1.3968689846837559, 1.6354812569302297, 1.7920863811727885, 2.2971011895397444]","['Normandía', 'AV. Rojas', 'Modelia', 'El Tiempo – Cámara de Comercio de Bogotá', 'Portal El Dorado']","['Calle 26', 'Calle 26', 'Calle 26', 'Calle 26', 'Calle 26']","['KR  75', 'AV. Boyacá', 'KR  80ABIS', 'AV. Boyacá', 'AV. Boyacá']",PARQUE ZONAL CANAL BOYACA,0.47,1,1.0255545739388914,2818181.8181818184,220.0
10775630,780000000.0,823400,4.611017242278442,-74.06735660892332,51.36486643171413,1.4557794745205215,0.717454752883193,-0.22917471770414288,7.147822576978166,,7,0.4252831508226308,1.4063739288119916,"Apartamento remodelado en el año 2022 con un área de 109m2 de área. Ubicado en 7 piso con vista hacia el Parque de la Independencia. Consta de:  amplia sala-comedor, 2 habitaciones cada una con su baño, baño social, cocina abierta con excelentes acabados (incluye máquina lava-vajillas) horno microonda, estufa eléctrica moderna, calentador de paso eléctrico, zona de lavandería independiente.  Garaje en el primer nivel y un depósito pequeño.  El valor de la administración año 2024 es: $823.400.  Precio de Venta:  $780 millones.",finca_raiz,2024-06-14 19:07:57.511,10775630_finca_raiz,False,POINT (-74.06735660892332 4.611017242278442),SAN DIEGO,SANTA FE,"[0.1447363752709125, 0.26525465673091214, 0.27113464746868204, 0.2818335951442385, 0.29852550643233]","['KR 5 - CL 26 (663A00)', 'KR 3 - CL 25C (658A00)', 'CL 24 - KR 5 (111A00)', 'AK 7 - CL 27 (656A00)', 'AK 7 - CL 24 (655A00)']","[0.4590604016247572, 0.5139755419384625, 0.7088183364067554, 0.8155661801150763, 0.8210109150150644]","['San Diego', 'Museo Nacional', 'Universidades', 'Calle 22', 'Calle 26']","['Cr 7-10', 'Cr 7-10', 'Calle 26', 'Caracas', 'Caracas']","['KR 5', 'KR 3', 'Cl 24', 'AK 7', 'AK 7']",PARQUE METROPOLITANO INDEPENDENCIA BICENTENARIO,0.22,1,1.213773697000121,3991596.6386554623,119.0
10944561,825000000.0,800000,4.7338781,-74.0460124,90.00632558217796,1.9410392993606953,1.0761821293247895,-0.22917471770414288,5.479997309016594,,3,0.8505663016452616,1.4063739288119916,"Hermosa Casa Ubicada estratégicamente frente al Colegio Teresiano y a media cuadra de la Av. 19, esta casa ofrece una combinación perfecta de comodidad, seguridad y accesibilidad. A solo una cuadra de la estación de Transmilenio Mazurén, la propiedad se encuentra en un conjunto cerrado con vg 24 horas, garantizando tranquilidad para su familia. La casa, distribuida en tres niveles, cuenta con una excelente iluminación natural y acabados de alta calidad. En el primer piso, encontrará un garaje privado cubierto y un garaje externo descubierto, un baño social, una cocina integral moderna, una sala acogedora con chimenea y un comedor espacioso. El segundo piso dispone de dos alcobas con closet, una de ellas con baño privado, un baño de alcobas adicional y un estudio ideal para el trabajo o estudio en casa. En el tercer piso, la alcoba principal se destaca por su amplitud, Vestier y baño privado con tina, además de una amplia zona de lavandería cubierta. Contáctanos para mas información!",finca_raiz,2024-06-14 19:07:57.712,10944561_finca_raiz,False,POINT (-74.0460124 4.7338781),LAS MARGARITAS,USAQUEN,"[0.04369865041626306, 0.17665313778429867, 0.1961453727237561, 0.22299201121723583, 0.2506577149392379]","['CL 152 - KR 19A (678A01)', 'AK 19 - CL 152 (307A01)', 'AK 19 - CL 151 (286A01)', 'AK 19 - CL 150 (117A01)', 'AK 19 - CL 150 (285A01)']","[0.36377873196085486, 0.5369715736436699, 0.919802115097162, 0.9267601338701704, 1.3758800979937882]","['Mazurén', 'Calle 146', 'Calle 161', 'Calle 142', 'Toberin - Foundever']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['CL 152', 'AK 19', 'AK 19', 'AK 19', 'AK 19']",PARQUE VECINAL DESARROLLO ESTRELLA DEL NORTE,0.65,1,1.1069890468680261,5362318.84057971,138.0
10954869,350000000.0,675000,4.6383013802336,-74.060962200165,24.033102642361655,0.4852598248401738,0.3587273764415965,-0.22917471770414288,5.479997309016594,,5,0.8505663016452616,1.4063739288119916,"Invierta en la zona con más alta demanda de vivienda en compra y arriendo, vendemos amplio, cálido, iluminado y acogedor apartamento, con DOS GARAJES INDEPENDIENTES, a solo 2 cuadras de la Cra 7 con Calle 53, transporte público eficiente, excelentes vías de acceso, cerca a universidades, colegios, zona gastronómica y demás sitios de interés.",finca_raiz,2024-06-14 19:07:57.913,10954869_finca_raiz,False,POINT (-74.060962200165 4.6383013802336),PARDO RUBIO,CHAPINERO,"[0.05157840111298408, 0.07164982806049588, 0.13949500337942708, 0.2227161216390152, 0.23058652124982473]","['AC 53 - KR 3 (554A00)', 'AC 53 - KR 4 (555A00)', 'TV 3 - CL 51 (639A00)', 'AV. Circunvalar - CL 52 (889A00)', 'AK 7 - CL 52 (377A00)']","[0.6489177888884745, 0.7489771710239777, 1.0798428529898048, 1.2035997793551914, 1.5303060718302686]","['Marly', 'Calle 57', 'Calle 45 - American School Way', 'Calle 63', 'AV. 39']","['Caracas', 'Caracas', 'Caracas', 'Caracas', 'Caracas']","['AC 53', 'AC 53', 'TV 3', 'AV. Circunvalar', 'KR 7']",PARQUE ZONAL GUSTAVO URIBE BOTERO,1.68,1,-0.43635256211057893,9512195.121951219,82.0
10903532,635000000.0,460000,4.7406519,-74.0563999,44.76754413773249,1.4557794745205215,1.0761821293247895,-0.22917471770414288,1.072173386546725,,9,0.8505663016452616,1.7579674110149894,"Hermoso apartamento super-iluminado en Conjunto Club House y con capilla,   de las 3 alcobas:  dos de ellas tienen baño privado, además tiene estudio. Excelente precio y Negociable! Negociable! Se escuchan Ofertas!",finca_raiz,2024-06-14 19:07:58.111,10903532_finca_raiz,False,POINT (-74.0563999 4.7406519),CANTAGALLO,SUBA,"[0.07236408290073834, 0.13749191114429735, 0.17983767548167703, 0.19988632696315867, 0.2052298342017007]","['KR 54 - CL 159 (228A02)', 'AC 153 - KR 54 (341A02)', 'CL 161 - KR 54 (226A02)', 'CL 161 - KR 54 (225A02)', 'CL 159 - KR 55 (299A02)']","[0.9428628320182632, 1.043335125177872, 1.1843546314241598, 1.307226360425604, 1.6676128466984075]","['Calle 161', 'Mazurén', 'Toberin - Foundever', 'Calle 146', 'Calle 142']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['KR 54', 'AC 153', 'Cl 161', 'Cl 161', 'Cl 159']",PARQUE VECINAL DESARROLLO CANTALEJO URBANIZACIÓN CANTALEJO MANZANA B,0.27,1,-1.6978701111297123,5081632.653061224,49.0
6678623,750000000.0,0,4.584151744842529,-74.1019287109375,282.74238402778417,2.911558949041043,4.304728517299158,-0.0,5.479997309016594,Excelente,0,0.4252831508226308,1.0547804466089938,"Casa rentable en el Restrepo de Bogotá. Al frente del parque central,  cerca al sim,  muy buenas vías de acceso cuenta con 3 apartamentos,  1 aparta estudió y 2 locales. RENTA MENSUAL DE $6.000.000. Servicios independientes. Quieres conocerla contáctanos. DO..",finca_raiz,2024-06-14 19:07:58.430,6678623_finca_raiz,False,POINT (-74.1019287109375 4.584151744842529),RESTREPO,ANTONIO NARINO,"[0.057634036104478925, 0.15850526419268302, 0.16042676038773668, 0.1820592622270022, 0.1957856566201732]","['KR 18 - CL 18 Sur (404A11)', 'KR 18 - CL 17 Sur (404B11)', 'KR 19 - CL 17 Sur (551A11)', 'KR 20 - CL 18 Sur  (064A11)', 'KR 19 - CL 20 Sur (063A11)']","[0.26382147768855907, 0.31001263486371194, 0.8381192530923864, 0.9181610916809055, 1.2141357493753682]","['Restrepo', 'Fucha', 'Olaya', 'Nariño', 'AV. 1 Mayo']","['Caracas', 'Caracas', 'Caracas', 'Caracas', 'Cr 7-10']","['KR 18', 'KR 18', 'KR 19', 'KR  20', 'KR 19']",PARQUE VECINAL LUNA PARK,0.68,1,-0.652765652294594,6559712.230215827,69.5
10699900,549000000.0,380000,4.738729143387723,-74.05688483328247,41.940120297454655,0.9705196496803477,1.0761821293247895,-0.22917471770414288,2.8591290307912667,,0,0.8505663016452616,1.4063739288119916,"ILUMINADO, EXTERIOR, 7o. PISO CON 2 ASCENSORES, 3 ALCOBAS, ESTUDIO, 2 BAÑOS, PISOS EN MADERA LAMINADA, SALA-COMEDOR, COCINA INTEGRAL A GAS, BALCON, 2 GARAJES CUBIERTOS, DEPOSITO. CONJUNTO CON SALON COMUNAL, GIMNASIO, BBQ., PARQUE INFANTIL, CANCHA DE SQUASH,  EXCELENTE UBICACION 1/2 CUADRA DE LA AV. CLL. 153, 2 CUADRAS AUTOPISTA NORTE, C.C MAZUREN, TRANSMILENIO, 4 CUADRAS AV. BOYACA, EDIFICIO ARTURO CALLE, CLINICA DE LA COLINA, CONTACTAR A RODRIGO CARRANZA.",finca_raiz,2024-06-14 19:07:58.632,10699900_finca_raiz,False,POINT (-74.05688483328247 4.738729143387723),MAZUREN,SUBA,"[0.08864578955859284, 0.2705627024921581, 0.2991566569074653, 0.32845251652944984, 0.34198284018857417]","['AC 153 - KR 54 (341A02)', 'KR 54 - CL 159 (228A02)', 'KR 56 - CL 152B (300A02)', 'CL 159 - KR 55 (299A02)', 'CL 152 - KR 54 (216A02)']","[0.9665576891978508, 1.047737212142845, 1.1712376735706909, 1.35028576122948, 1.4978330945093385]","['Mazurén', 'Calle 161', 'Calle 146', 'Toberin - Foundever', 'Calle 142']","['Autonorte', 'Autonorte', 'Autonorte', 'Autonorte', 'Autonorte']","['AC 153', 'KR 54', 'KR 56', 'Cl 159', 'CL 152']",PARQUE VECINAL DESARROLLO CANTALEJO URBANIZACIÓN CANTALEJO MANZANA B,0.45,1,-0.23091210443146062,3050847.4576271186,118.0
