codigo,precio,administracion,latitud,longitud,area,banos,habitaciones,porteria,antiguedad,estado,piso,parqueaderos,estrato,descripcion,pagina,fecha
16091202414,195000000, 122000,4.6707922681062355,-74.14832868287189,39.0,1,2,1,2.0,remodelado,12.0,0.0,3,"Apartamento en venta de 39m2, con vista interior, ubicado en un 12vo piso (Torre 7 Apto 1202), acceso por ascensor. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Viva; cerca a almacenes de cadena ; cerca a colegio San Jorge Fontibón; cerca a Universidad CUN Sede Fonitbón; cerca a paraderos de SITP; Vías de acceso por la Carrera 100 y Calle 16H.",habi,2024-06-13 21:11:11.218
18457590660,307500000, 197000,4.74984824840181,-74.09139168091623,66.0,2,3,1,16.0,,8.0,0.0,3,"Apartamento en venta de 66m2, con vista exterior, ubicado en un 8avo piso (Torre 2 Apto 812), deposito (812) acceso por ascensor. Consta de 3 habitaciones, la principal con walking closet, 2 baños, sala comedor, balcón, cocina integral y zona de lavandería. Tiene piso cerámico en todos sus espacios. El conjunto cuenta con salón comunal, parqueadero comunal, salón de juegos, terraza BBQ, gimnasio y vigilancia privada las 24 horas. Cerca a centros comerciales Plaza Imperial y Fiesta Suba; cerca a almacenes de cadena como Éxito, D1 y Homecenter; cerca a colegios Bilingüe Maximinio Poitiers y Nicolás Buenaventura; cerca a estación de Transmilenio Portal de Suba; Vías de acceso por la Cra 103B y Calle 151.",habi,2024-06-13 21:11:11.218
18331782250,325000000, 254100,4.752619909136089,-74.09489116400314,67.0,2,3,1,16.0,,2.0,1.0,3,"Apartamento en venta de 67m², con vista interior, ubicado en un 2do piso (Torre 1 Apto 203), acceso por ascensor, parqueadero propio (27). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral, zona de lavandería. Tiene piso laminado en habitaciones y zonas social y piso cerámico en cocina y baños. El conjunto cuenta con salón comunal, parque infantil, zona social, zona verde y vigilancia privada las 24 horas. Cerca a centro comercial Plaza Imperial; cerca a almacenes de cadena Éxito, Jumbo, Tienda D1, Homecenter; cerca a colegio Nicolás Buenaventura - Sede A; Cerca a estacion de Transmilenio Portal de Suba; Vías de acceso por la Carrera 104 y Calle 151C.",habi,2024-06-13 21:11:11.218
17434658087,165000000, 125300,4.717163,-74.1366635,47.0,1,2,1,4.0,remodelado,17.0,0.0,2,"Apartamento en venta de 47m², con vista exterior, ubicado en un 17vo piso (Torre 4 Apto 1702), acceso por ascensor, parqueadero comunal. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con gimnasio, salón social, salón de juegos, zona de niños, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Ronda del Río; cerca a supermercados y tienda de barrio; cerca a colegio Campestre los Pinos; cerca a paraderos del SITP; Vías de acceso por la Carrera 120 A y Calle 70 A. Bis",habi,2024-06-13 21:11:11.218
17657191804,315000000, 228400,4.718995895769279,-74.12902152344317,59.0,2,3,1,10.0,remodelado,12.0,1.0,4,"Apartamento en venta de 59m2, con vista interior, ubicado en un 12avo piso (Torre 4 Apto 1201), parqueadero propio cubierto (219) y deposito (80). Consta de 3 habitaciones, 2 baños, sala comedor, balcón en la habitación principal, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones, zona social y cerámico en baños y cocina. El conjunto cuenta con zonas verdes, zona para niños, salón comunal, zona BBQ, cancha múltiple y vigilancia privada las 24 horas. Cerca a centros comerciales Unicentro de Occidente y Portal 80; cerca a almacenes de cadena como Colsubsidio, Éxito, Carulla y D1; cerca a colegios Católico de la Sabana y Luigi Pirandello; cerca a estación de Transmilenio Portal 80; Vías de acceso por la Calle 80 y Cra 114.",habi,2024-06-13 21:11:11.218
18609780809,249977108, 291000,4.750405960421789,-74.04969936708618,63.0,1,3,1,40.0,,5.0,1.0,3,"Apartamento en venta de 64m2, con vista interior, ubicado en un 5to piso (Torre 1 Apto 501), acceso por escaleras, parqueadero propio cubierto (75). Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baño y cocina. El conjunto cuenta con zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Prado Comercial; cerca a almacenes de cadena como Olímpica, Ara y D1; cerca a colegio Nazareth y Colegio Bilingüe Abraham Lincoln; cerca a paraderos del SITP; Vías de acceso por la calle 169 y carrera 48.",habi,2024-06-13 21:11:11.218
19101648784,218363445, 214000,4.7482639491703935,-74.08329993662797,54.0,2,3,1,12.0,,7.0,0.0,3,"Apartamento en venta de 54m2, con vista exterior, ubicado en un 7mo piso (Torre 3 Apto 711), acceso por escaleras y ascensor. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con salón comunal, zona bbq y vigilancia privada las 24 horas. Cerca a centro comercial Plaza imperial; cerca a almacenes de cadena como Ara y D1; cerca a colegio Nuevo San Luis Gonzaga y Colegio El Salitre Suba; cerca a paraderos del SITP; Vías de acceso por la carrera 92 y calle 151b.",habi,2024-06-13 21:11:11.218
19171125428,316644132, 237000,4.608313816763989,-74.08144820696496,47.0,2,1,1,1.0,,15.0,0.0,3,"Apartamento en venta de 48m2, con vista exterior, ubicado en un 15to piso (Torre 1 Apto 1503), acceso por escaleras y ascensor, depósito (247). Consta de 1 habitación, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con salón comunal, zona de niños y vigilancia privada las 24 horas. Cerca a centro comercial Sabana Plaza; cerca a almacenes de cadena como Tiendas D1; cerca a colegio Nuestra Señora de la Presentación; cerca a estación de Transmilenio de La Sabana; Vías de acceso por la Calle 13 y Carrera 18.",habi,2024-06-13 21:11:11.218
19252237653,236051471, 141700,4.597568769991178,-74.16386015729684,58.0,2,3,1,32.0,,3.0,0.0,2,"Apartamento en venta de 58m2, con vista exterior, ubicado en un 3er piso (Torre 14 Apto 302), acceso por escaleras. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con salón social y vigilancia privada las 24 horas. Cerca a centro comercial Metrosur; cerca a almacenes de cadena como Tiendas Ara; cerca a colegio Nuevo Chile Sede A; cerca a paraderos del SITP; Vías de acceso por la carrera 72 y calle 57B Sur.",habi,2024-06-13 21:11:11.218
18311140947,123200000, 75000,4.634332699999999,-74.1926821,39.0,1,3,1,15.0,,4.0,0.0,2,"Apartamento en venta de 39m2, con vista exterior, ubicado en un 4to piso (Torre 3 Apto 406), acceso por escaleras. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Micentro el Porvenir; cerca a almacenes de cadena como Ara; cerca a colegio Laura Herrera de Varela y Colegio; cerca a paraderos del SITP; Vías de acceso por la carrera 94B y calle 57a sur.",habi,2024-06-13 21:11:11.218
18807507727,187714252, 116000,4.734573033617531,-74.0878121425446,57.0,1,3,1,40.0,,3.0,0.0,3,"Apartamento en venta de 57m2, con vista interior, ubicado en un 3er piso (Torre 2 Apto 304), acceso por escaleras. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zona de niños, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Centro Suba y Centro Comercial Acuarela; cerca a almacenes de cadena como Olímpica, D1 y Ara; cerca a Colegio Eucarístico Mercedario Suba; cerca a paraderos del SITP; Vías de acceso por la Carrera 94C y Calle 135.",habi,2024-06-13 21:11:11.218
19162790997,319000000, 258100,4.748700734640212,-74.03821863607574,76.0,2,4,1,22.0,,2.0,1.0,4,"Apartamento dúplex en venta de 76m2, con vista interior, ubicado en un 2do piso (Torre 10 Apto 202), acceso por escaleras, parqueadero propio cubierto (214) y depósito (91). Consta de 4 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso en madera en habitaciones y zona social y piso cerámico en baños y cocina. El conjunto cuenta con zona de niños, zonas verdes, salón comunal, gimnasio y vigilancia privada las 24 horas. Cerca a centro comercial Stuttgart; cerca a almacenes de cadena como Tiendas Ara y Tiendas D1; cerca a colegio El Toberín y Colegio Eucarístico Villa Guadalupe; cerca a paraderos del SITP; Vías de acceso por la Carrera 17A y Calle 169.",habi,2024-06-13 21:11:11.218
18607508869,345319214, 349000,4.739161185495451,-74.04220176379522,79.0,3,3,1,30.0,,4.0,1.0,4,"Apartamento en venta de 79m2, con vista exterior, ubicado en un 4to piso (Torre 11 Apto 402), acceso por escaleras, parqueadero propio cubierto (1) y depósito (24). Consta de 3 habitaciones, 3 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y piso cerámico en baños y cocina. El conjunto cuenta con salón comunal, gimnasio, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Mazuren; cerca a almacenes de cadena Tiendas D1; cerca a Colegio Anglo Colombiano; cerca a Fundación Universitaria San Pablo - Unisanpablo; cerca a estación de Transmilenio Calle 161; Vías de acceso por la Av. Carrera 19 y Calle 159.",habi,2024-06-13 21:11:11.218
18693663362,300000000, 227158,4.758119905496352,-74.03397656905331,73.0,2,3,1,18.0,,5.0,1.0,3,"Apartamento en venta de 73m2, con vista exterior, ubicado en un 6to piso (Torre 8 Apto 602), acceso por escaleras, parqueadero propio cubierto (33). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal, parque infantil, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Multiplaza 183; cerca a colegio Saludcoop Norte; cerca a paraderos del SITP; Vías de acceso por la calle 181c y carrera 11.",habi,2024-06-13 21:11:11.218
10394258570,453300000, 400000,4.72422279341575,-74.04165815632506,92.0,2,3,1,16.0,remodelado,2.0,1.0,5,"Apartamento en venta de 92m2, con vista exterior, ubicado en un 2do piso (Apto 206), acceso por ascensor, parqueadero propio cubierto (23). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y piso cerámico en baños y cocina. El edificio cuenta con zona infantil, zona verde, salón comunal, salón de juegos y vigilancia privada las 24 horas. Cerca a centro comercial Santa Ana; cerca a almacenes de cadena Éxito y Carulla; cerca a Colegio de Nuestra Señora del Buen Consejo; cerca a estación de Transmilenio Calle 106; Vías de acceso por la Carrera 15 y Calle 106.",habi,2024-06-13 21:11:11.218
14162671668,116501679, 63000,4.6286427063868265,-74.20362539876609,42.0,1,3,1,13.0,,2.0,0.0,2,"Apartamento en venta de 42m2, con vista interior, ubicado en un 2do piso (Torre 2 Apto 201), acceso por escaleras. Consta de 3 habitaciones, 1 baño , sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, salón comunal, parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial Metro Bosa y Metro Recreo; cerca a almacenes de cadena como Surtimax; cerca a colegio Carlos Pizarro León Gómez y Colegio Leonardo Posada Pedraza; cerca a Universidad Distrital Francisco José de Caldas; cerca a paraderos del SITP; Vías de acceso por la Calle 73Sur y la Carrera 92.",habi,2024-06-13 21:11:11.218
18051517569,318055647, 246000,4.6522283645325,-74.15516201668143,78.0,2,3,1,9.0,remodelado,8.0,1.0,3,"Apartamento en venta de 78m2, con vista interior, ubicado en un 8vo piso (Torre 7 Apto 827), acceso por ascensor, parqueadero propio descubierto (219). Consta de 3 habitaciones, 2 baños, sala comedor, estudio, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y piso cerámico en baños y cocina. El conjunto cuenta con gimnasio, piscina, zonas verdes, zona infantil y vigilancia privada las 24 horas. Cerca a centro comercial Tintal Plaza; cerca a almacenes de cadena como Tiendas D1, Tiendas Ara y Éxito; cerca a colegio Agustiniano Tagaste, Colegio Nuestra Señora de La Felicidad; cerca a Universidad Distrital; cerca a estación de Transmilenio Biblioteca El Tintal; Vías de acceso por la Carrera 90A y Calle 8A.",habi,2024-06-13 21:11:11.218
15996052025,155000000, 107000,4.76373384182241,-74.03008376442479,37.0,1,2,1,18.0,remodelado,2.0,0.0,3,"Apartamento en venta de 37m2, con vista exterior, ubicado en un 2do piso (Torre 23 Apto 202), acceso por escaleras, parqueadero comunal. Consta de 2 habitaciones, 1 baños, sala comedor, cocina y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal, zonas verdes, parque infantil, zona social y vigilancia privada las 24 horas. Cerca a centro comercial Santa Fe; cerca a almacenes de cadena Tienda D1, Tienda Ara, Surtimax, Éxito; cerca a colegio Anexo San Francisco de Asis; cerca a paraderos del SITP; Vías de acceso por la calle 186 y carrera 8c.",habi,2024-06-13 21:11:11.218
18297641536,230000000, 319800,4.758355197457389,-74.03908152677386,48.0,1,2,1,6.0,remodelado,4.0,1.0,2,"Apartamento en venta de 48m2, con vista exterior, ubicado en un 4to piso (Apto 403), acceso por ascensor, parqueadero propio (10) Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y piso cerámico en baños y cocina. El conjunto cuenta con zonas verdes, salón comunal y zona infantil y vigilancia privada las 24 horas. Cerca a centro comercial Santa fe; cerca a almacenes de cadena Éxito, Tiendas Ara, Tiendas D1 y Jumbo; cerca a colegio Saludcoop Norte; cerca a Universidad de San Buenaventura; cerca a estación de Transmilenio Portal Norte; Vías de acceso por la Carrera 17b y Calle 181.",habi,2024-06-13 21:11:11.218
18417047370,150500000, 88968,4.6421249,-74.1875678,53.0,1,3,1,16.0,remodelado,6.0,0.0,2,"Apartamento en venta de 53m2, con vista interior, ubicado en un 6to piso (Torre 5 Apto 602), acceso por escaleras, parqueadero comunal. Consta de 3 habitaciones, baño, sala comedor, cocina y zona de lavandería. Tiene piso cerámico en todos sus espacios. El conjunto cuenta con, zonas verdes, zona de niños, salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Trébolis El Porvenir, centro comercial Mi Centro El Porvenir; cerca a almacenes de cadena como D1, Éxito, Surtimax; cerca a colegio Ciudadela Educativa Bosa IED, Colegio Marista Soledad Acosta; cerca a universidad Francisco José de Caldas; cerca a estación de Transmilenio Portal Américas; Vías de acceso por la calle 52 Sur y la Carrera 98b.",habi,2024-06-13 21:11:11.218
16796551590,160000000, 108000,4.6157111,-74.18077679999999,47.0,1,3,1,6.0,remodelado,6.0,0.0,2,"Apartamento en venta de 47m2, con vista interior, ubicado en un 6to piso (Torre 7 Apto 604), acceso por ascensor. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, zona para niños, cancha múltiple, salón social, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centros comerciales como Gran Plaza Bosa y Milenio Plaza; cerca a almacenes de cadena como Tienda D1, Tienda Ara, Surtimax; cerca a colegio Debora Arango Perez (IED); cerca a parederos del SITP; Vías de acceso por la Carrera 81a y Calle 57c.",habi,2024-06-13 21:11:11.218
16690565270,159000000, 108000,4.6157111,-74.18077679999999,47.0,1,3,1,4.0,remodelado,6.0,0.0,2,"Apartamento en venta de 47m2, con vista interior, ubicado en un 6to piso (Torre 15 Apto 603), acceso por ascensor. Consta de 3 habitaciones, 1 baño, sala comedor, cocina y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, zona para niños, cancha múltiple, salón social, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centros comerciales como Gran Plaza Bosa y Milenio Plaza; cerca a almacenes de cadena como Tienda D1, Tienda Ara, Surtimax; cerca a colegio Debora Arango Perez (IED); cerca a parederos del SITP; Vías de acceso por la Carrera 81a y Calle 57c.",habi,2024-06-13 21:11:11.218
19074931621,187096698, 75000,4.651289708176394,-74.15244979187172,62.0,1,2,1,19.0,,,0.0,2,"Casa en venta de 54m², con vista interior, (Casa 62), parqueadero comunal. Consta de 2 habitaciones, 1 baño, Estudio, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón social y vigilancia privada las 24 horas. Cerca a centros comercial Ciudad Tintal; cerca a almacenes de cadena como Metro, D1 y Ara; cerca a colegio Gimnasio Moderno San Francisco y Codema; cerca a universidades como Uniagustiniana y Antonio Nariño; cerca a estación de Transmilenio Banderas y Marsella; Vías de acceso por la Calle 8a y Carrera 88 D.",habi,2024-06-13 21:11:11.218
18539353368,257000000, 146000,4.651323880758189,-74.1510455256559,72.0,2,4,1,19.0,,,1.0,2,"Casa en venta de 67m², con vista interior, (Casa 133), parqueadero propio cubierto (107). Consta de 4 habitaciones, 2 baños, estudio, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y piso cerámico en baños y cocina. El conjunto cuenta con salón social, parqueadero comunal y vigilancia privada las 24 horas. Cerca a centros comercial Ciudad Tintal; cerca a almacenes de cadena como Metro, Tiendas D1 y Tiendas Ara; cerca a colegio Gimnasio Moderno San Francisco y Codema; cerca a universidad Uniagustiniana; cerca a estación de Transmilenio Banderas y Marsella; Vías de acceso por la Calle 8A y Carrera 88D.",habi,2024-06-13 21:11:11.218
19190605200,175143182, 80000,4.644455537846556,-74.16461143180486,58.0,2,3,1,20.0,,0.0,0.0,2,"Casa en venta de 58m2, con vista interior (Casa 14). Consta de 4 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal y vigilancia privada las 24 horas. Cerca a centros comerciales como Tintal Plaza y Milenio Plaza; cerca a almacenes de cadena como Colsubsidio, Surtimax, D1; cerca a colegio Cafam Bellavista y Rodrigo de Triana; cerca a universidad Uniagustiniana; cerca a estacion de Transmilenio Banderas y Mandalay; vías de acceso por la Calle 26B y Carrera 93B.",habi,2024-06-13 21:11:11.218
17857765221,161119968, 80000,4.630347,-74.1761052,49.0,2,2,1,13.0,,4.0,0.0,2,"Apartamento en venta de 49m2, con vista exterior, ubicado en un 4to piso (Torre 16 Apto 463), acceso por escaleras, parqueadero comunal. Consta de 2 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en zona social y habitaciones y piso cerámico en cocina y baños. El conjunto cuenta con salón social, parque infantil, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Milenio Plaza; cerca a almacenes de cadena Olímpica, Ara y D1; cerca a colegio Jaime Garzón y Colegio Las Margaritas; cerca a Universidad Distrital Francisco José de Caldas; cerca a estación de Transmilenio Portal Américas; Vías de acceso por la Av. Ciudad de Cali y Calle 48A Sur.",habi,2024-06-13 21:11:11.218
14417523746,155000000, 77000,4.706683356530741,-74.13647794357327,47.0,1,2,1,28.0,remodelado,6.0,0.0,2,"Apartamento en venta de 47 m2, con vista exterior, ubicado en un 6to piso (Torre C Apto 601), acceso por escaleras. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, zona infantil, cancha múltiple y vigilancia privada las 24 horas. Cerca a centro comercial Diverplaza; cerca a almacenes de cadena como Tiendas D1; cerca a Colegio Antonio Villavicencio ; cerca a paraderos de SITP; Vías de acceso por la Calle 64.",habi,2024-06-13 21:11:11.218
18303553617,228233782, 180000,4.7529121131576355,-74.0622976204725,46.0,1,3,1,21.0,remodelado,0.0,0.0,3,"Apartamento en venta de 46m2, con vista interior (Casa 41). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y piso cerámico en baños y cocina.El conjunto cuenta con zona para niños, zonas verdes, salón social y vigilancia privada las 24 horas. Cerca a centro comercial Arizona; cerca a almacenes de cadena Éxito y D1; cerca a colegio Marymount; cerca a universidad Uniagraria; cerca a paraderos de SITP; Vías de acceso por la Carrera 67 y Calle 169B.",habi,2024-06-13 21:11:11.218
17135744308,257000000, 278000,4.716121499999999,-74.0888767,56.0,2,3,1,26.0,remodelado,5.0,1.0,3,"Apartamento en venta de 56m2, con vista exterior, ubicado en un 5to piso (Torre 9 Apto 501), acceso por escaleras, parqueadero propio (3). Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con zona de niños, zonas verdes, salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Plaza Imperial; cerca a almacenes de cadena Tienda D1, Surtimax; cerca a colegio Nueva Colombia IED Sede B; cerca a paraderos del SITP Vías de acceso por la calle 127a y calle 127 bis.",habi,2024-06-13 21:11:11.218
18733040987,158000000, 66000,4.5834450507345705,-74.16140207116393,42.0,1,1,0,12.0,,3.0,0.0,2,"Apartamento en venta de 42 m2, con vista exterior, ubicado en un 3er piso (Torre 5 Apto 302). Consta de 2 habitaciones, 2 baño, sala comedor, cocina integral, estudio y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con parque para niños, zonas verdes, salón comunal, zona BBQ y vigilancia privada las 24 horas. Cerca a centro comercial El Ensueño; cerca a almacenes de cadena Ara, D1; cerca a colegio Maria Mercedes Carranza; cerca a universidad Distrital; cerca a rutas alimentadoras y paraderos de SITP; Vías de acceso por la Diagonal 68D y Transversal 70C.",habi,2024-06-13 21:11:11.218
16593256480,286700000, 200000,4.608313816763989,-74.08144820696496,48.0,2,1,1,1.0,,11.0,0.0,3,"Apartamento en venta de 48m2, con vista exterior, ubicado en un 11mo piso (Torre 1 Apto 1103), acceso por escaleras y ascensor y depósito (26). Consta de 1 habitación, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y cerámico en baños y cocina. El conjunto cuenta con salón comunal, zona de niños y vigilancia privada las 24 horas. Cerca a centro comercial Sabana Plaza; cerca a almacenes de cadena como Tiendas D1; cerca a colegio Nuestra Señora de la Presentación; cerca a estación de Transmilenio de La Sabana; Vías de acceso por la Calle 13 y Carrera 18.",habi,2024-06-13 21:11:11.218
16722893633,259000000, 142000,4.7484397161357865,-74.04234331038131,37.0,1,1,1,9.0,remodelado,23.0,0.0,4,"Aparta estudio en venta de 37m2, con vista exterior, ubicado en un 23er piso (Torre 2 Apto 2307), acceso por escaleras y ascensor. Consta de 1 habitación, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones, cocina y zona social y cerámico en baños. El conjunto cuenta con vigilancia privada las 24 horas. Cerca a almacenes de cadena como Éxito, Tienda Ara y Tiendas D1; cerca a colegio Eucarístico Villa Guadalupe; cerca a paraderos del SITP; Vías de acceso por la calle 170 y carrera 19b.",habi,2024-06-13 21:11:11.218
19138980148,123320404, 70000,4.6286427063868265,-74.20362539876609,41.0,1,3,1,13.0,,2.0,0.0,2,"Apartamento en venta de 42m2, con vista exterior, ubicado en un 2do piso (Torre 35 Apto 202), acceso por escaleras. Consta de 3 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, zona infantil, salón comunal y vigilancia privada las 24 horas. Cerca a centro comercial Metro Bosa y Metro Recreo; cerca a almacenes de cadena como Surtimax; cerca a colegio Carlos Pizarro León Gómez y Colegio Leonardo Posada Pedraza; cerca a Universidad Distrital Francisco José de Caldas; cerca a paraderos del SITP; Vías de acceso por la calle 73Sur y la Carrera 92.",habi,2024-06-13 21:11:11.218
17650931786,161500000, 106600,4.740108919910245,-74.11367534607827,43.0,2,2,1,11.0,remodelado,4.0,0.0,2,"Apartamento en venta de 43 m2, con vista interior, ubicado en un 4to piso (Torre 21 Apto 402), acceso por escaleras. Consta de 2 habitaciones, 2 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con parque infantil, salón comunal, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Plaza Imperial; cerca a almacenes de cadena Tienda D1, Surtimax; cerca a colegio Nueva Colombia IED Sede B; cerca a paraderos del SITP Vías de acceso por la carrera 129 y calle 131c",habi,2024-06-13 21:11:11.218
18531737211,115000000, 70000,4.475401368589988,-74.12547788498546,48.0,1,3,1,12.0,remodelado,1.0,0.0,2,"Apartamento en venta de 48m2, con vista interior, ubicado en un 1er piso (Torre 11 Apto 103), acceso por escaleras. Consta de 3 habitaciones, 1 baño, sala comedor, cocina y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con zonas verdes, zona para niños y vigilancia privada las 24 horas. Cerca a almacenes de cadena como Surtimax; cerca a colegio Francisco Antonio Zea y Usme; cerca a paraderos del SITP; Vías de acceso por la calle 136a Sur y la carrera 14i.",habi,2024-06-13 21:11:11.218
15466886003,144000000, 78000,4.534192983740102,-74.11413361362598,48.0,1,2,1,13.0,remodelado,1.0,0.0,2,"Apartamento en venta de 48, con vista exterior, ubicado en un 1er piso (Torre 6 Apto 103), acceso por escaleras, parqueadero comunal. Consta de 2 habitaciones, 1 baños, sala comedor, estudio, cocina integral y zona de lavandería. Tiene piso ceramico en todo el inmueble. El conjunto cuenta con zonas verdes, zona para niños y vigilancia privada las 24 horas. Cerca a centro comercial Altavista; cerca a almacenes de cadena Éxito, Ara y D1; cerca a colegio Fabio Lozano Simónelli y Paulo Freire; cerca a estación de Transmilenio Portal de Usme; Vías de acceso por la Carrera 7c y la Calle 65 Sur.",habi,2024-06-13 21:11:11.218
18508063836,128878282, 57000,4.644412554659162,-74.19302505258351,46.0,1,2,1,14.0,,6.0,0.0,2,"Apartamento en venta de 46m2, con vista interior, ubicado en un 6to piso (Torre 12 Apto 606), acceso por escaleras. Consta de 2 habitaciones, 1 baño, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal, salón de niños y vigilancia privada las 24 horas. Cerca a centro comercial Trebolis El Porvenir y Centro Comercial Micentro el Porvenir; cerca a almacenes de cadena como Olímpica y Ara; cerca a colegio Villas Del Progreso; cerca a universidad Distrital Francisco José de Caldas; cerca a paraderos del SITP; Vías de acceso por la calle 55 sur y carrera 104.",habi,2024-06-13 21:11:11.218
6156066563,182500000, 253000,4.74985363670244,-74.11432398139016,63.0,2,2,1,19.0,remodelado,3.0,0.0,2,"Casa en venta de 63m2, con vista interior, ubicado en la (Casa 68), acceso por hall del conjunto, parqueadero comunal. Consta de 2 habitaciones, 2 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso cerámico en todas sus zonas. El conjunto cuenta con salón comunal, zonas verdes, parque infantil y vigilancia privada las 24 horas. Cerca a centro comercial Portal de Hatochico; cerca a almacenes de cadena Tienda D1, Tienda Ara, Surtimax, Exito; cerca a colegio Gerardo Molina Ramirez; cerca a paraderos del SITP; Vías de acceso por la calle 143a y carrera 141.",habi,2024-06-13 21:11:11.218
